EmpID,StartDate,ExitDate,JobFamily,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,DivisionGroup,DOB,Region,JobFunctionGroup,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,IsActive,Age,TenureDays,SeniorityLevel
1904,2022-11-07,Present,Production,Brenda Rodriguez,BPC,Active,Contract,Zone C,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,73332,Asian,Widowed,Fully Meets,3,True,42.72142368240931,974,Entry
1905,2022-04-06,Present,Production,Sean Moon,CCDR,Active,Part-Time,Zone B,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Executive & Leadership,Female,85085,Asian,Married,Fully Meets,3,True,53.30869267624914,1189,Entry
1906,2021-02-22,Present,Production,Holly Hudson,SVG,Active,Part-Time,Zone B,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Male,11009,Hispanic,Widowed,Fully Meets,3,True,77.91101984941821,1597,Entry
1907,2022-05-16,Present,Production,Charles Allen,EW,Active,Full-Time,Zone C,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,89719,Asian,Widowed,Fully Meets,3,True,36.65434633812457,1149,Entry
1908,2020-01-18,Present,Production,Bonnie Hardin,MSC,Active,Contract,Zone B,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1972,Northeast,Field Operations,Female,71466,White,Widowed,Fully Meets,3,True,52.742046734918105,1998,Entry
1909,2021-10-21,Present,Production,Heather Michael,TNS,Active,Full-Time,Zone A,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,68175,White,Widowed,Fully Meets,3,True,55.35799692459906,1356,Entry
1910,2019-01-05,Present,Production,Jose Gomez,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Engineering,Female,48973,Hispanic,Divorced,Fully Meets,3,True,82.64750171115674,2376,Entry
1911,2021-01-24,2022-01-27,Production,Angela Bailey,WBL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Human box wish natural student staff.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,36064,White,Divorced,Fully Meets,3,False,34.053388090349074,368,Entry
1912,2020-03-06,2021-03-06,Production,Brett Sims,TNS,Active,Part-Time,Zone B,Temporary,Retirement,Here relationship possible purpose instead.,Production       ,Field Engineering / Operations,1968,Northeast,Engineering,Female,7544,Asian,Married,Fully Meets,3,False,57.13134880943477,365,Mid
1913,2022-11-19,2023-02-15,Production,Natalie Johnson,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,Fine many herself field method draw learn.,Production       ,General Operations,1970,Northeast,Field Operations,Male,70057,White,Married,Fully Meets,3,False,54.63737833586154,88,Mid
1914,2019-03-15,2019-10-02,Production,Deanna Freeman,WBL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Resignation,Scene receive customer way medical way itself.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,34085,Other,Married,Fully Meets,3,False,44.24093086926762,201,Mid
1915,2023-05-11,2023-07-05,Production,Mary Todd,NEL,Leave of Absence,Part-Time,Zone B,Temporary,Voluntary,Rate pick despite too happy.,Production       ,General Operations,1967,Northeast,Labor & Site Work,Female,25099,Asian,Divorced,Fully Meets,3,False,57.55079753638738,55,Mid
1916,2022-02-05,2023-02-07,Production,Kevin Perkins,PL,Leave of Absence,Full-Time,Zone A,Full-Time,Involuntary,Shake hold standard team seat word.,Production       ,General Operations,1969,Northeast,Field Operations,Male,86671,Other,Divorced,Fully Meets,3,False,56.02665042579378,367,Mid
1917,2019-05-29,Present,Production,Joseph Bryant,EW,Active,Contract,Zone B,Full-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Engineering,Female,39874,Black,Single,Fully Meets,3,True,64.65708418891171,2232,Entry
1918,2023-01-09,2023-03-14,Production,Kayla Shelton,MSC,Active,Contract,Zone B,Temporary,Involuntary,Talk beyond year seven.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,36065,Black,Single,Fully Meets,3,False,34.80082135523614,64,Entry
1919,2022-05-01,2022-11-21,Production,Dylan Foster,TNS,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Man mean daughter best quite guess.,Production       ,Logistics / Maintenance,1970,Northeast,Maintenance & Logistics,Female,7972,Other,Widowed,Fully Meets,3,False,55.1423926043268,204,Entry
1920,2021-01-26,2021-08-06,Production,Mary Morgan,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Retirement,Avoid song interview them class.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,81226,Hispanic,Widowed,Fully Meets,3,False,76.90896646132786,192,Entry
1921,2021-09-06,2023-07-02,Production,Danny Howard,WBL,Active,Contract,Zone C,Full-Time,Voluntary,Member space player.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,10345,Other,Married,Fully Meets,3,False,54.763604720539696,664,Entry
1922,2020-07-29,Present,Production,Lisa Morrison,NEL,Active,Full-Time,Zone A,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Field Operations,Male,89245,Asian,Divorced,Fully Meets,3,True,67.38398357289527,1805,Entry
1923,2023-03-31,2023-04-30,Production,John Adams,PL,Active,Full-Time,Zone B,Full-Time,Involuntary,Officer thus service.,Production       ,HR / People Services,1970,Northeast,Executive & Leadership,Female,46757,Other,Widowed,Fully Meets,3,False,58.652977412731005,30,Entry
1924,2023-05-16,2023-05-29,Production,Derek Thompson,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,More sure call best.,Production       ,Field Engineering / Operations,1972,Northeast,Project / Site Management,Female,53602,Hispanic,Married,Fully Meets,3,False,53.26503771462737,13,Entry
1925,2023-04-29,2023-07-07,Production,Jason Kelly,CCDR,Active,Contract,Zone B,Full-Time,Voluntary,Gun better when. Ok suddenly certain seat.,Production       ,Field Engineering / Operations,1973,Northeast,Labor & Site Work,Male,91520,Other,Divorced,Fully Meets,3,False,51.6540609300309,69,Entry
1926,2019-11-27,Present,Production,Cheryl Anderson,SVG,Active,Contract,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Executive & Leadership,Male,95240,Black,Single,Fully Meets,3,True,25.49486652977413,2050,Entry
1927,2022-11-03,2023-04-02,Production,Jeffrey Peters,EW,Active,Full-Time,Zone C,Full-Time,Involuntary,Explain put must.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Male,4497,Hispanic,Married,Fully Meets,3,False,49.23477070499658,150,Entry
1928,2022-08-08,Present,Production,Cindy Phillips,MSC,Active,Full-Time,Zone A,Part-Time,Unk,Active,Production       ,General Operations,1972,Northeast,Labor & Site Work,Female,89914,Hispanic,Widowed,Fully Meets,3,True,52.63889313429021,1065,Entry
1929,2023-07-27,Present,Production,James Lee,TNS,Active,Contract,Zone A,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,97011,Asian,Widowed,Fully Meets,3,True,37.327857631759066,712,Entry
1930,2023-07-15,Present,Production,Kelly Vaughn,PYZ,Active,Full-Time,Zone C,Temporary,Unk,Active,Production       ,General Operations,1971,Northeast,Field Operations,Female,70906,Asian,Single,Fully Meets,3,True,53.7307205553939,724,Entry
1931,2022-11-09,Present,Production,Donna Jones,WBL,Active,Full-Time,Zone B,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1971,Northeast,Engineering,Female,17678,White,Single,Fully Meets,3,True,54.09809657605502,972,Entry
1932,2019-12-24,2022-06-12,Sales,Emily Gaines,BPC,Active,Full-Time,Zone A,Temporary,Voluntary,Ok glass media learn grow.,Sales,General Operations,1972,Northeast,Project / Site Management,Male,1886,Other,Widowed,Fully Meets,3,False,52.914756516109016,901,Manager
1933,2019-03-08,Present,Sales,Laura Smith,NEL,Active,Contract,Zone C,Part-Time,Unk,Active,Sales,Field Engineering / Operations,1970,Northeast,Field Operations,Female,5473,Black,Widowed,Fully Meets,3,True,35.663244353182755,2314,Manager
1934,2019-06-25,2020-10-04,Sales,Steve Grant,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Baby still now positive traditional head while.,Sales,General Operations,1973,Northeast,Project / Site Management,Female,19444,Other,Widowed,Fully Meets,3,False,52.4406300706675,467,Manager
1935,2019-01-03,Present,Production,Brent Hickman,TNS,Active,Part-Time,Zone A,Temporary,Unk,Active,Sales,Logistics / Maintenance,1970,Northeast,Project / Site Management,Male,60994,Hispanic,Divorced,Fully Meets,3,True,50.58179329226557,2378,Mid
1936,2023-02-02,Present,Production,Mary Weber,BPC,Active,Full-Time,Zone B,Part-Time,Unk,Active,Sales,Field Engineering / Operations,1968,Northeast,Field Operations,Female,78866,Hispanic,Widowed,Fully Meets,3,True,57.41664657999292,887,Mid
1937,2022-03-30,2023-01-30,Production,Kayla Peterson,CCDR,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Decide prevent town important front.,Sales,Field Engineering / Operations,1967,Northeast,Field Operations,Female,34825,Asian,Single,Fully Meets,3,False,58.01453435560994,306,Mid
1938,2020-03-23,Present,Production,Donna Gonzalez,TNS,Active,Part-Time,Zone A,Full-Time,Unk,Active,Sales,Field Engineering / Operations,1969,Northeast,Field Operations,Female,52524,Other,Single,Fully Meets,3,True,56.17968636200647,1933,Mid
1939,2019-06-06,Present,Production,Michele Riddle,PYZ,Active,Contract,Zone C,Temporary,Unk,Active,Sales,Field Engineering / Operations,1970,Northeast,Engineering,Female,19068,Asian,Married,Fully Meets,3,True,83.32375085557837,2224,Mid
1940,2023-05-28,Present,Production,Stephanie Kerr,TNS,Active,Contract,Zone A,Temporary,Unk,Active,Sales,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,18285,Asian,Widowed,Fully Meets,3,True,82.89938398357289,772,Mid
1941,2021-02-03,Present,Production,Mackenzie Johnston,PYZ,Active,Contract,Zone A,Part-Time,Unk,Active,Sales,Field Engineering / Operations,1970,Northeast,Engineering,Female,13977,Hispanic,Widowed,Fully Meets,3,True,83.73442847364818,1616,Mid
1942,2019-07-30,2022-11-09,Production,William Thompson,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,Sense station management factor.,Sales,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,37830,Other,Widowed,Fully Meets,3,False,61.385352498288846,1198,Mid
1943,2022-05-08,2022-11-17,Production,Timothy Wheeler,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Table try place week.,Sales,Logistics / Maintenance,1970,Northeast,Maintenance & Logistics,Female,34057,White,Widowed,Fully Meets,3,False,54.76364277618895,193,Mid
1944,2020-05-12,Present,Production,Steve Macdonald,TNS,Active,Part-Time,Zone A,Full-Time,Unk,Active,Sales,Field Engineering / Operations,1970,Northeast,Field Operations,Female,80132,Asian,Married,Fully Meets,3,True,55.166154938873206,1883,Mid
1945,2019-03-28,2022-12-10,Sales,Christopher Murray DDS,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Team brother social realize town.,Sales,Field Engineering / Operations,1973,Northeast,Engineering,Female,36863,White,Married,Fully Meets,3,False,51.95676848056608,1353,Manager
1946,2019-07-22,Present,Production,James Mitchell,WBL,Active,Full-Time,Zone A,Full-Time,Unk,Active,Sales,Field Engineering / Operations,1967,Northeast,Field Operations,Female,76522,Other,Widowed,Fully Meets,3,True,57.73412085903772,2178,Mid
1947,2020-09-17,Present,Sales,John Chavez,MSC,Active,Part-Time,Zone C,Temporary,Unk,Active,Sales,General Operations,1973,Northeast,Project / Site Management,Female,42775,White,Single,Fully Meets,3,True,52.35421010593677,1755,Manager
1948,2022-07-02,2022-08-09,Production,Teresa Williamson,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Step loss place continue inside.,Sales,Field Engineering / Operations,1970,Northeast,Other,Female,46619,Black,Married,Fully Meets,3,False,61.56331279945243,38,Mid
1949,2019-11-30,Present,Sales,Kimberly Washington,MSC,Active,Contract,Zone A,Part-Time,Unk,Active,Sales,Field Engineering / Operations,1970,Northeast,Field Operations,Female,63764,Hispanic,Divorced,Fully Meets,3,True,75.24161533196441,2047,Manager
1950,2023-07-21,2023-07-21,Production,Stephanie Anderson,TNS,Voluntarily Terminated,Contract,Zone C,Temporary,Involuntary,Long before return human peace century team.,Production       ,Field Engineering / Operations,1969,Northeast,Other,Female,30495,Asian,Married,Fully Meets,3,False,56.38299153485274,0,Mid
1951,2020-08-26,2021-05-30,Sales,Jeffery Snyder,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Final send three.,Sales,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,32929,Asian,Married,Fully Meets,3,False,64.72553045859,277,Manager
1952,2020-05-16,Present,Sales,Abigail Marks,TNS,Active,Full-Time,Zone A,Full-Time,Unk,Active,Sales,Field Engineering / Operations,1972,Northeast,Labor & Site Work,Female,57392,Other,Divorced,Fully Meets,3,True,52.97942665712503,1879,Manager
1953,2023-04-06,2023-05-24,Production,Jeffrey Murphy,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Any adult enter these less.,Production       ,Finance,1971,Northeast,Executive & Leadership,Female,2718,Asian,Divorced,Fully Meets,3,False,53.78089570681361,48,Entry
1954,2019-02-18,2022-10-31,Production,Heather Riley,SVG,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,Learn yes material management Mr vote.,Production       ,Finance,1968,Northeast,Admin & Support,Female,2129,Other,Divorced,Fully Meets,3,False,56.68260718620319,1351,Mid
1955,2020-10-10,Present,Production,Jonathan Huber,MSC,Active,Full-Time,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Male,1776,White,Married,Fully Meets,3,True,27.241615331964407,1732,Entry
1956,2021-05-15,Present,Production,Patrick Liu,PL,Active,Part-Time,Zone A,Full-Time,Unk,Active,Production       ,Consulting / Client Delivery,1970,Northeast,Engineering,Female,1915,Black,Married,Fully Meets,3,True,54.88315091157924,1515,Entry
1957,2019-05-13,2022-05-30,Production,Jimmy Cox,TNS,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Retirement,Prove do voice ten likely do.,Production       ,Field Engineering / Operations,1973,Northeast,Project / Site Management,Female,2330,Asian,Widowed,Fully Meets,3,False,52.38986878379285,1113,Entry
1958,2019-07-04,Present,Production,Neil Aguilar,PYZ,Active,Contract,Zone B,Full-Time,Unk,Active,Production       ,Sales & Marketing,1973,Northeast,Admin & Support,Female,2170,Other,Married,Fully Meets,3,True,51.60816701138435,2196,Entry
1959,2022-04-01,2022-04-28,Production,Kirsten Patel,CCDR,Active,Part-Time,Zone B,Temporary,Voluntary,Nation fight role according team candidate.,Production       ,Project Management,1970,Northeast,Project / Site Management,Female,2154,Asian,Married,Fully Meets,3,False,35.912388774811774,27,Entry
1960,2018-11-03,Present,Production,Sean Scott,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,Active,Production       ,Field Engineering / Operations,1973,Northeast,Admin & Support,Male,2176,White,Divorced,Fully Meets,3,True,52.11172621702566,2439,Entry
1961,2018-10-11,2022-05-04,Production,Matthew Hawkins,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Voluntary,Trip letter possible institution nothing.,Production       ,General Operations,1970,Northeast,Engineering,Female,2351,Black,Married,Fully Meets,3,False,55.16425826414285,1301,Entry
1962,2023-06-25,2023-07-25,Production,Susan Gilbert,CCDR,Active,Contract,Zone C,Part-Time,Involuntary,It likely program stay product.,Production       ,General Operations,1967,Northeast,Admin & Support,Female,1824,Other,Divorced,Fully Meets,3,False,57.57248594304579,30,Mid
1963,2020-09-14,2021-08-31,Production,Tiffany Baker,CCDR,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Expert wrong space Mrs popular kitchen small.,Production       ,General Operations,1970,Northeast,Field Operations,Female,2446,Other,Married,Fully Meets,3,False,53.14715947980835,351,Entry
1964,2022-12-20,2023-03-11,Production,Ashley Wagner,EW,Terminated for Cause,Part-Time,Zone B,Part-Time,Voluntary,War good your trial second black sit.,Production       ,Executive,1971,Northeast,Project / Site Management,Female,2458,Other,Married,Fully Meets,3,False,53.95383610543167,81,Entry
1965,2022-02-23,Present,Production,Pamela Smith,CCDR,Active,Full-Time,Zone A,Temporary,Unk,Active,Production       ,General Operations,1969,Northeast,Other,Female,2021,White,Widowed,Fully Meets,3,True,56.47899307453034,1231,Mid
1966,2019-05-31,Present,Production,Jessica Klein,TNS,Active,Full-Time,Zone C,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Field Operations,Female,1040,Other,Widowed,Fully Meets,3,True,54.32717316906229,2230,Mid
1967,2019-01-29,Present,Production,Molly Freeman,PL,Active,Part-Time,Zone A,Part-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,2453,Other,Single,Fully Meets,3,True,30.55441478439425,2352,Entry
1968,2019-09-01,Present,Production,Cynthia Watkins,NEL,Active,Full-Time,Zone B,Temporary,Unk,Active,Production       ,General Operations,1971,Northeast,Labor & Site Work,Female,1887,Asian,Widowed,Fully Meets,3,True,54.22433039493546,2137,Entry
1969,2021-01-17,2021-06-08,Production,Derek Vargas,MSC,Leave of Absence,Full-Time,Zone A,Part-Time,Retirement,Indicate mother account loss really past.,Production       ,General Operations,1970,Northeast,Project / Site Management,Female,2122,White,Single,Fully Meets,3,False,50.38740588637919,142,Entry
1970,2022-04-21,2022-04-21,Production,Mark Bradley,PYZ,Active,Part-Time,Zone C,Temporary,Retirement,Push must right.,Production       ,Field Engineering / Operations,1973,Northeast,Project / Site Management,Female,1886,Other,Single,Fully Meets,3,False,52.26566881124423,0,Entry
1971,2018-09-15,2023-07-14,Production,Christopher Rodriguez,MSC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Voluntary,Glass minute shake food determine deep.,Production       ,General Operations,1970,Northeast,Field Operations,Female,2210,Other,Divorced,Fully Meets,3,False,31.38672142368241,1763,Mid
1972,2021-12-04,2022-01-07,Production,Caroline Little,EW,Active,Contract,Zone A,Temporary,Involuntary,Its card benefit dream bring.,Production       ,Field Engineering / Operations,1967,Northeast,Labor & Site Work,Male,2045,Asian,Single,Fully Meets,3,False,57.73457341649557,34,Mid
1973,2019-11-14,Present,Production,Angela Watson,BPC,Active,Full-Time,Zone B,Full-Time,Unk,Active,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,2324,Black,Married,Fully Meets,3,True,33.724845995893226,2063,Mid
1974,2021-04-14,Present,Production,Robert Joseph,NEL,Active,Part-Time,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1972,Northeast,Project / Site Management,Female,2110,White,Widowed,Fully Meets,3,True,53.239265796318726,1546,Entry
1975,2019-04-14,Present,Production,Logan Ball,SVG,Active,Contract,Zone A,Temporary,Unk,Active,Production       ,Project Management,1972,Northeast,Project / Site Management,Female,10062,Other,Divorced,Fully Meets,3,True,53.096737809748426,2277,Entry
1976,2021-01-09,Present,Production,Steven Ramos,EW,Active,Full-Time,Zone C,Full-Time,Unk,Active,Production       ,Finance,1971,Northeast,Admin & Support,Female,82592,White,Single,Fully Meets,3,True,53.63985451788179,1641,Entry
1977,2022-12-26,2023-07-04,Production,Ashley Williams,MSC,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Before room than city she.,Production       ,Field Engineering / Operations,1973,Northeast,Field Operations,Female,4549,White,Single,Fully Meets,3,False,51.75204756385065,190,Entry
1978,2021-10-05,2023-07-02,Production,James Foster,TNS,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,Economy choice authority responsibility.,Production       ,Finance,1973,Northeast,Admin & Support,Female,61287,Other,Divorced,Fully Meets,3,False,52.22931717177475,635,Entry
1979,2022-09-25,2023-03-27,Production,Christopher Sanford,PYZ,Active,Part-Time,Zone B,Temporary,Voluntary,Let create wind fast gun heavy cold.,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,61958,Asian,Single,Fully Meets,3,False,54.51631816245592,183,Entry
1980,2021-11-10,Present,Production,Heather Ramirez,WBL,Active,Part-Time,Zone C,Full-Time,Unk,Active,Production       ,General Operations,1973,Northeast,Project / Site Management,Female,37701,Hispanic,Married,Fully Meets,3,True,51.89537836845094,1336,Entry
1981,2021-04-08,2023-07-16,Production,Amanda Mills,NEL,Active,Contract,Zone A,Temporary,Involuntary,Prevent involve hundred price.,Production       ,General Operations,1971,Northeast,Project / Site Management,Male,19755,Black,Divorced,Fully Meets,3,False,53.976792134615984,829,Entry
1982,2018-11-14,Present,Production,Jordan Cox,PL,Active,Full-Time,Zone C,Temporary,Unk,Active,Production       ,General Operations,1972,Northeast,Project / Site Management,Female,48632,Hispanic,Married,Fully Meets,3,True,52.54558013547572,2428,Entry
1983,2020-03-14,2022-10-22,Production,Daniel Huff,BPC,Active,Part-Time,Zone C,Full-Time,Resignation,Hold left direction. Ahead investment she.,Production       ,General Operations,1972,Northeast,Labor & Site Work,Female,31391,Asian,Widowed,Fully Meets,3,False,53.12136615291834,952,Entry
1984,2020-06-24,Present,Production,Samantha Bryant,CCDR,Active,Full-Time,Zone B,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Other,Female,8522,Black,Single,Fully Meets,3,True,77.38535249828884,1840,Entry
1985,2023-03-19,2023-04-04,Production,Hunter Cervantes,SVG,Active,Contract,Zone B,Temporary,Resignation,Race least white while real huge.,Production       ,General Operations,1970,Northeast,Field Operations,Female,88359,White,Widowed,Fully Meets,3,False,61.64271047227926,16,Entry
1986,2022-08-15,Present,Production,Samantha Wyatt,EW,Active,Contract,Zone C,Full-Time,Unk,Active,Production       ,Executive,1972,Northeast,Executive & Leadership,Female,21326,Black,Divorced,Fully Meets,3,True,52.71895864383323,1058,Entry
1987,2018-11-09,Present,Production,Richard Davis II,MSC,Active,Full-Time,Zone C,Part-Time,Unk,Active,Production       ,General Operations,1972,Northeast,Admin & Support,Female,75570,White,Single,Fully Meets,3,True,52.98687456261023,2433,Entry
1988,2018-11-23,2019-08-19,Production,Lisa Jones,TNS,Active,Contract,Zone A,Temporary,Retirement,Seven president one. Wind education reveal old.,Production       ,Field Engineering / Operations,1971,Northeast,Labor & Site Work,Female,97548,Black,Single,Fully Meets,3,False,54.44036731748741,269,Entry
1989,2020-02-25,Present,Production,Jessica Garcia,PL,Active,Full-Time,Zone A,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,51952,Other,Married,Fully Meets,3,True,55.26541249528843,1960,Mid
1990,2020-05-16,2022-05-18,Production,Jacqueline Jackson,BPC,Active,Full-Time,Zone C,Temporary,Resignation,To prevent method stand decision.,Production       ,Field Engineering / Operations,1969,Northeast,Labor & Site Work,Female,46806,Black,Divorced,Fully Meets,3,False,56.34254419398332,732,Mid
1991,2019-06-18,2023-07-05,Production,Kimberly Fox,CCDR,Active,Contract,Zone B,Temporary,Involuntary,Best candidate this seem soldier summer.,Production       ,General Operations,1970,Northeast,Field Operations,Female,67662,Other,Married,Fully Meets,3,False,76.49555099247091,1478,Mid
1992,2019-05-20,2021-03-30,Production,Melissa Welch,SVG,Active,Contract,Zone A,Part-Time,Involuntary,Create who sound worry ground.,Production       ,General Operations,1969,Northeast,Labor & Site Work,Female,74114,White,Divorced,Fully Meets,3,False,55.98112724159213,680,Mid
1993,2020-10-16,2021-02-12,Production,James Ferguson,EW,Active,Full-Time,Zone A,Full-Time,Voluntary,Stuff oil customer fact billion there.,Production       ,Field Engineering / Operations,1968,Northeast,Field Operations,Female,54589,Hispanic,Divorced,Fully Meets,3,False,56.73161029424632,119,Mid
1994,2022-07-01,2022-11-03,Production,Michael Pope,MSC,Active,Full-Time,Zone A,Full-Time,Voluntary,Party course morning also blue.,Production       ,General Operations,1967,Northeast,Field Operations,Female,43526,Other,Single,Fully Meets,3,False,57.82424459009476,125,Mid
1995,2022-12-17,Present,Production,Brandon Jones,TNS,Active,Contract,Zone A,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,22396,Other,Married,Fully Meets,3,True,46.90212183436002,934,Mid
1996,2021-10-24,2021-11-21,Production,Carrie Davidson,PYZ,Active,Part-Time,Zone A,Temporary,Resignation,Win join best machine feel.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,92216,White,Single,Fully Meets,3,False,32.97467488021903,28,Mid
1997,2019-02-28,2019-10-11,Production,Ricky Stephens,WBL,Active,Part-Time,Zone B,Full-Time,Retirement,Tv she everybody picture budget.,Production       ,Field Engineering / Operations,1970,Northeast,Project / Site Management,Female,64180,Asian,Divorced,Fully Meets,3,False,35.06091718001369,225,Mid
1998,2022-03-24,Present,Production,Kathleen Gonzalez,NEL,Active,Full-Time,Zone C,Part-Time,Unk,Active,Production       ,General Operations,1968,Northeast,Labor & Site Work,Female,34377,Black,Widowed,Fully Meets,3,True,57.00721402163673,1202,Mid
1999,2021-10-17,2022-11-12,Production,Leslie Hernandez,PL,Active,Contract,Zone A,Temporary,Involuntary,Agreement cell total play relate.,Production       ,Field Engineering / Operations,1970,Northeast,Other,Female,65306,Other,Widowed,Fully Meets,3,False,54.93668714715876,391,Mid
2000,2022-05-13,2022-09-12,Production,Judith Ryan,PYZ,Active,Full-Time,Zone A,Part-Time,Involuntary,Staff summer fire my game kitchen.,Production       ,General Operations,1970,Northeast,Labor & Site Work,Female,29557,Black,Widowed,Fully Meets,3,False,61.98494182067078,122,Entry
2001,2019-10-09,2023-01-06,Production,Kimberly Meyer,SVG,Voluntarily Terminated,Contract,Zone B,Full-Time,Resignation,Use eight hot bar board realize without.,Production       ,Logistics / Maintenance,1973,Northeast,Project / Site Management,Female,18299,White,Widowed,Fully Meets,3,False,51.68891623699557,1185,Entry
2002,2018-10-12,2023-07-21,Production,Amanda Garcia,TNS,Voluntarily Terminated,Contract,Zone B,Temporary,Involuntary,Onto work name back goal claim reduce.,Production       ,General Operations,1972,Northeast,Labor & Site Work,Female,81634,White,Married,Fully Meets,3,False,52.61323987394973,1743,Entry
2003,2020-04-13,2022-11-28,Production,Kathleen Hayes,WBL,Voluntarily Terminated,Contract,Zone B,Part-Time,Voluntary,Number environmental next shoulder kid move away.,Production       ,Logistics / Maintenance,1970,Northeast,Other,Female,48650,Other,Married,Fully Meets,3,False,40.0,959,Entry
2004,2021-04-25,Present,Production,Michael Austin,PYZ,Active,Contract,Zone B,Full-Time,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Engineering,Female,72181,Other,Divorced,Fully Meets,3,True,24.23819301848049,1535,Entry
2005,2018-12-21,2022-11-16,Production,Glenn Rollins,WBL,Active,Part-Time,Zone B,Part-Time,Retirement,Point himself deep audience upon door too.,Production       ,Field Engineering / Operations,1970,Northeast,Labor & Site Work,Female,53844,Asian,Widowed,Fully Meets,3,False,78.31348391512662,1426,Entry
2006,2021-09-19,Present,Production,Renee Valentine,NEL,Active,Contract,Zone C,Temporary,Unk,Active,Production       ,Executive,1971,Northeast,Executive & Leadership,Male,72825,Other,Married,Fully Meets,3,True,53.94449541955145,1388,Entry
2007,2020-12-15,Present,Production,Elizabeth Stewart,PL,Active,Full-Time,Zone C,Temporary,Unk,Active,Production       ,Field Engineering / Operations,1970,Northeast,Other,Female,10308,Black,Widowed,Fully Meets,3,True,46.157426420260094,1666,Entry
2008,2019-07-15,2020-01-13,Production,Michelle Taylor,BPC,Active,Part-Time,Zone A,Temporary,Voluntary,Follow yourself child to foot.,Production       ,Field Engineering / Operations,1970,Northeast,Field Operations,Female,67443,Asian,Widowed,Fully Meets,3,False,83.82477754962355,182,Entry
